Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;
743229;8470007432296;ADVENTAN 0.1% CR 60 G;7;1;1;0;0;1;0;0;1;1;1;1;0;
804633;8470008046331;ADVENTAN 0.1% EMULSION 50 G;3;0;0;0;0;1;0;0;1;0;0;0;1;
124688;8470001246882;AE TE DE LABRADOR 5ML TERPENIC;1;0;0;1;0;0;0;0;0;0;0;0;0;
125743;8470001257437;AE ZANAHORIA 70%CAROTOL 30ML T;1;1;0;0;0;0;0;0;0;0;0;0;0;
659175;8470006591758;AERIUS 0.5MGML SOL ORAL 120ML;16;1;1;0;1;1;3;3;2;3;1;0;0;
938548;8470009385484;AERIUS 5 MG 20 COMP;107;11;4;4;3;4;8;13;23;18;6;8;5;
211382;8470002113824;AERO NET STICKS 12 UNIDADES;1;0;0;0;1;0;0;0;0;0;0;0;0;
663728;8470006637289;AERO RED 120 MG 40 COMP;10;2;1;0;0;1;1;2;0;0;0;2;1;
701961;8470007019619;AERO RED 40 MG 100 COMP;14;2;1;1;2;0;2;1;3;0;2;0;0;
701979;8470007019794;AERO RED 40 MG 30 COMP;15;1;0;0;1;1;3;2;1;3;0;1;2;
698277;8470006982778;AERO RED FORTE 240 MG 20 CAPS;10;0;2;0;1;0;0;0;0;2;5;0;0;
211697;8470002116979;AERO-NET GOTAS 20 ML;3;0;0;0;0;0;0;1;0;0;1;1;0;
723692;8470007236924;AFLUON COLIRIO 6 ML;2;0;0;0;0;0;0;0;2;0;0;0;0;
741520;8470007415206;AFLUON SPRAY NASAL 10 ML;3;0;0;0;0;0;0;1;1;1;0;0;0;
702068;8470007020684;AFTA JUVENTUS SOLU TOPICA 30ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
163184;8470001631848;AFTALACER GEL 8 G;1;0;0;0;0;0;0;0;0;1;0;0;0;
163183;8470001631831;AFTALACER SPRAY 15 ML;1;0;0;0;0;0;0;0;0;0;1;0;0;
170049;8470001700490;AFTER BITE ORIGIN ROLL ON 14ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
150952;8470001509529;AFTEX COLUTORIO 150 ML;5;0;0;0;0;0;3;1;0;0;0;0;1;
180649;8470001806499;AFTEX FORTE GEL ORAL 8 ML;2;0;0;0;0;0;0;0;2;0;0;0;0;
328249;8470003282499;AFTEX GEL ORAL 15 ML;3;0;0;0;1;0;0;0;0;0;0;2;0;
200610;8470002006102;AFTEX SPRAY 20 ML;2;0;0;0;0;0;0;0;0;0;0;1;1;
960427;8470009604271;AGIOLAX GDO 250 G;10;0;1;2;1;1;0;1;1;0;1;1;1;
003335;8470000033353;AGUA AZAHAR TENA 500 ML;2;2;0;0;0;0;0;0;0;0;0;0;0;
242263;8470002422636;AGUA DE ROSAS PEDEMONT 500ML*;1;0;1;0;0;0;0;0;0;0;0;0;0;
110283;8470001102836;AGUA DESTILADA ACOFAR 5 LITRO;7;1;1;0;0;0;1;0;1;1;2;0;0;
195765;8470001957658;AGUA DESTILADA INTERAPOTHEK 1 ENVASE 1000 ml;3;0;0;0;0;0;0;1;1;1;0;0;0;
195766;8470001957665;AGUA DESTILADA INTERAPOTHEK 1 ENVASE 5000 ml;1;0;0;0;0;0;0;0;0;0;0;0;1;
184584;8470001845849;AGUA OXIGENADA ACOFAR 5% 1 FRASCO 250 ml;8;2;1;1;0;1;0;3;0;0;0;0;0;
184659;8470001846594;AGUA OXIGENADA BETAFAR 5,1% 1 FRASCO 500 ml;7;0;0;0;0;0;0;0;2;0;3;1;1;
193448;8470001934482;AGUA OXIGENADA RF APOSAN 1000;1;0;0;1;0;0;0;0;0;0;0;0;0;
184371;8470001843715;AGUA OXIGENADA RF APOSAN 250;22;1;0;1;1;4;3;2;4;1;1;1;3;
184373;8470001843739;AGUA OXIGENADA RF APOSAN 500;1;0;0;0;0;0;1;0;0;0;0;0;0;
099531;8470000995316;AGUA ROSAS 1 L PERLAPHARMA;2;1;1;0;0;0;0;0;0;0;0;0;0;
032584;8470000325847;AGUJA 0,3X13 30G 1/2 1UD;5;0;5;0;0;0;0;0;0;0;0;0;0;
379446;8470003794466;AGUJA ESTERIL ICO 40X8 LUER;5;1;0;0;0;0;0;1;0;0;0;0;3;
BD5125;BD51259;AGUJAS 0.25X5 MM 100 UN;400;10;5;10;34;0;36;152;76;32;3;33;9;
165127;8470001651273;AGUJAS 0.25X8 MM 31G 100U;1;0;0;1;0;0;0;0;0;0;0;0;0;
704195;8470007041955;AIDESSIA 0.150.02MG21C;2;1;0;0;0;0;0;0;0;0;0;0;1;
704938;8470007049388;AIDRA DIARIO 0.033MG84CO;4;0;0;0;0;0;1;0;1;1;0;1;0;
164760;8470001647603;AINARA GEL HIDRAT VAGINAL 30 G;4;0;0;0;0;0;1;0;0;2;1;0;0;
885285;8470008852857;AIRTAL 100 MG 40 COMP;2;1;0;0;0;0;0;0;0;1;0;0;0;
700713;8470007007135;AKINETON RET 4 MG 20 COM;6;0;0;0;0;1;0;0;3;2;0;0;0;
700714;8470007007142;AKINETON RET 4 MG 50 COM;1;0;0;0;0;1;0;0;0;0;0;0;0;
728345;8470007283454;AKLIEF 50 MCG CREMA 75 GR;2;1;0;0;0;0;0;0;0;0;1;0;0;
658837;8470006588376;ALACAPSIN 0.075% CR 50 G;1;0;0;0;0;0;0;0;0;0;0;1;0;
172107;8470001721075;ALAON 30 CAPSULAS BLANDAS;2;0;0;0;0;0;0;0;1;1;0;0;0;
163605;8470001636058;ALASOD 20 COMPRIMIDOS;3;0;0;1;0;0;0;0;0;0;2;0;0;
255067;8470002550674;ALCOHOL 70 APOSAN 250 ML;9;2;1;0;2;0;0;1;1;1;0;0;1;
219931;8470002199316;ALCOHOL 96 APOSAN 1000 ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
219923;8470002199231;ALCOHOL 96 APOSAN 250 ML;14;0;1;2;2;1;0;1;1;3;3;0;0;
168539;8470001685391;ALCOHOL 96 APOSAN 500 ML;3;0;0;0;2;0;0;0;1;0;0;0;0;
348565;8470003485654;ALCOHOL 96� ACOFAR 1 FRASCO 250 ml;6;0;0;0;0;2;2;2;0;0;0;0;0;
168212;8470001682123;ALCOHOL DE ROMERO APOSAN 250ML;4;0;0;0;1;0;0;1;0;1;0;1;0;
765082;8470007650829;ALCOSIN 20MG 30COM;20;4;3;4;3;1;2;1;1;1;0;0;0;
737338;8470007373384;ALDACTONE 100 MG 20 COMP;30;2;0;2;3;9;1;4;0;4;2;0;3;
702951;8470007029519;ALDACTONE A 25 MG 20 COMP;12;0;0;0;0;2;0;2;2;2;0;2;2;
702969;8470007029694;ALDACTONE A 25 MG 50 COMP;12;2;3;1;1;1;1;1;0;0;1;0;1;
654237;8470006542378;ALDOMET 250 MG 60 TABL;1;0;0;0;0;0;0;0;0;0;0;0;1;
703744;8470007037446;ALERCINA 7 COMP;13;1;0;2;0;0;0;3;3;2;1;0;1;
703215;8470007032151;ALERGICAL CR 30 G;11;1;0;0;3;1;3;3;0;0;0;0;0;
991885;8470009918859;ALERLISIN 10 MG 20 COMP;6;0;2;0;0;1;0;1;0;0;0;1;1;
179714;8470001797148;ALFLOREX 30 CAPS;2;0;1;0;1;0;0;0;0;0;0;0;0;
211758;8470002117587;ALFLOREX DUAL ACTION 30 CAP;2;1;0;0;0;0;0;0;0;0;0;1;0;
220004;8470002200043;ALGASIV DENTADURA INFERIOR 18U;1;0;0;0;1;0;0;0;0;0;0;0;0;
818633;8470008186334;ALGESAL AEROSOL ESPUMA 100 G;1;0;0;0;0;0;0;0;1;0;0;0;0;
701847;8470007018476;ALGI MABO 500 MG 12 CAPS;1;0;0;0;0;0;0;0;0;0;0;1;0;
656124;8470006561249;ALGI MABO 500 MG 20 CAPS;1;0;0;0;0;0;0;0;1;0;0;0;0;
741512;8470007415121;ALGIDOL 12 SOBR;23;5;0;2;3;1;2;0;2;3;1;2;2;
770370;8470007703709;ALGIDOL 20 SOBRES;158;14;15;16;17;4;5;6;10;5;17;23;26;
483982;8470004839821;ALGODON APOSAN ARROLL PURO 250;1;0;0;1;0;0;0;0;0;0;0;0;0;
484006;8470004840063;ALGODON APOSAN ARROLL PURO1000;1;0;0;0;0;0;0;0;0;0;0;0;1;
672842;8470006728420;ALIPZA 1 MG 28 COMP;4;0;1;0;0;0;0;2;1;0;0;0;0;
672826;8470006728260;ALIPZA 2 MG 28 COMP;10;0;1;0;1;1;0;0;1;0;1;1;4;
203716;8470002037168;ALIVIOLAS FISIOLAX 27 COMP;7;0;1;1;0;4;1;0;0;0;0;0;0;
203717;8470002037175;ALIVIOLAS FISIOLAX 45 COMP;8;1;1;0;0;2;2;1;0;0;0;0;1;
204703;8470002047037;ALIVIOLAS FISIOLAX 90 COMP;11;2;0;1;0;0;2;1;0;2;0;2;1;
184045;8470001840455;ALLPRESAN PEDICARE3 PIEL MSECA;1;0;0;0;0;0;0;0;0;0;0;0;1;
729937;8470007299370;ALMAGATO STADAPHARM 1.5G 12STI;3;0;1;1;0;0;0;0;0;0;0;1;0;
729938;8470007299387;ALMAGATO STADAPHARM 1.5G 24STI;4;0;0;0;0;0;0;1;1;0;0;0;2;
729755;8470007297550;ALMAGATO STADAPHARM 500MG 24CO;2;0;0;1;1;0;0;0;0;0;0;0;0;
729756;8470007297567;ALMAGATO STADAPHARM 500MG 48CO;4;0;0;0;1;0;1;0;2;0;0;0;0;
ALMI6898;ALMI6898;ALMANATUR MELOCOTON 20 SOBRES;3;1;0;0;0;1;0;1;0;0;0;0;0;
ALMI6904;ALMI6904;ALMANATUR MENTA 40 COMP;2;1;1;0;0;0;0;0;0;0;0;0;0;
727355;8470007273554;ALMAX 500 MG 18 COMP MAST;12;2;1;2;1;0;1;1;1;0;0;1;2;
711183;8470007111832;ALMAX 500 MG 24 COMP;23;1;4;1;5;2;2;0;1;2;2;1;2;
711186;8470007111863;ALMAX 500 MG 48 COMP;23;0;1;0;1;2;2;1;1;0;3;4;8;
727356;8470007273561;ALMAX 500 MG 54 COMP MAST;6;0;2;1;1;1;0;1;0;0;0;0;0;
711185;8470007111856;ALMAX FORTE 1.5 G 12 SOBRES;24;5;0;1;2;0;3;1;3;2;0;1;6;
711187;8470007111870;ALMAX FORTE 1.5 G 24 SOBRES;37;4;5;3;1;2;2;4;0;2;5;3;6;
763407;8470007634072;ALMAX FORTE 750 MG 24 COMP;8;2;0;1;0;0;0;1;1;2;0;1;0;
763408;8470007634089;ALMAX FORTE 750 MG 48 COMP;6;3;0;0;1;0;1;0;1;0;0;0;0;
763406;8470007634065;ALMAX FORTE COLA 750MG 48COM;3;1;0;0;0;1;0;0;0;0;0;1;0;
763411;8470007634119;ALMAX FORTE FRESA 750MG 48COM;7;1;0;0;3;0;0;0;1;0;0;1;1;
211087;8470002110878;ALMIMAMA LACTANCIA 2G 30SOB;4;0;0;0;0;0;1;0;1;0;0;1;1;
194903;8470001949035;ALMIRON ADVANCE 1 1200G;4;2;0;1;0;0;0;0;0;0;1;0;0;
194968;8470001949684;ALMIRON ADVANCE 1 400G;2;0;0;0;0;0;0;0;1;0;0;1;0;
194858;8470001948588;ALMIRON ADVANCE 1 800G;5;0;0;0;0;0;0;0;3;2;0;0;0;
194859;8470001948595;ALMIRON ADVANCE 2 1200G;10;3;1;0;2;0;0;1;0;1;2;0;0;
167409;8470001674098;ALMIRON ADVANCE 2 800G;2;0;1;0;0;0;1;0;0;0;0;0;0;
195325;8470001953254;ALMIRON ADVANCE DIGEST 2 800G;1;0;0;0;0;0;0;0;0;0;0;1;0;
195058;8470001950581;ALMIRON AR 1 800G;21;0;0;0;0;0;3;5;6;4;3;0;0;
195783;8470001957832;ALMIRON AR 2 800G;4;0;0;4;0;0;0;0;0;0;0;0;0;
200214;8470002002142;ALMIRON MULTICER QUIN ECO 200G;1;0;0;0;0;0;0;0;0;0;0;1;0;
200213;8470002002135;ALMIRON MULTICEREAL ECO 200G;1;0;0;0;0;0;0;0;0;0;1;0;0;
198962;8470001989628;ALMIRON PROFUTURA 1 MINIBIBERO;1;1;0;0;0;0;0;0;0;0;0;0;0;
179698;8470001796981;ALMITAL NEO CREMA 100 ML;1;0;0;0;0;0;0;0;0;1;0;0;0;
849596;8470008495962;ALMOGRAN 12.5 MG 4 COMP;1;0;0;0;0;0;1;0;0;0;0;0;0;
849703;8470008497034;ALMOGRAN 12.5 MG 9 COMP;1;0;1;0;0;0;0;0;0;0;0;0;0;
182724;8470001827241;ALMOHADA ELECTRICA APOSAN;1;0;0;0;0;0;0;0;0;0;0;1;0;
728835;8470007288350;ALMOTRIPTAN NORMON 12.5MG 9COM;6;0;0;0;1;0;1;1;1;1;0;0;1;
698377;8470006983775;ALMOTRIPTAN NORMON 12.5MG6CO;1;0;0;1;0;0;0;0;0;0;0;0;0;
727907;8470007279075;ALNEO 10MG 4COM;3;0;0;0;0;0;3;0;0;0;0;0;0;
727911;8470007279112;ALNEO 5MG 28COM;3;1;0;0;0;0;0;0;0;1;0;1;0;
679953;8470006799536;ALOCARE 1 MG 28 COMPRIMIDOS;1;0;0;1;0;0;0;0;0;0;0;0;0;
734303;8470007343035;ALOCARE 2.275 MG 18ML 180PULV;2;1;0;1;0;0;0;0;0;0;0;0;0;
152049;8470001520494;ALOCLAIR PLUS COLUTORIO 120 ML;7;0;1;1;0;0;0;2;1;2;0;0;0;
152050;8470001520500;ALOCLAIR PLUS GEL 8 ML;15;0;2;2;1;0;6;0;0;1;1;1;1;
152051;8470001520517;ALOCLAIR PLUS SPRAY 15 ML;17;1;1;0;0;3;2;2;3;2;1;0;2;
725577;8470007255772;ALOPURINOL CINFA 100MG100COM;10;1;0;0;1;0;0;1;2;1;2;1;1;
890426;8470008904266;ALOPURINOL NORMON 100 MG 100 C;59;3;5;5;4;4;6;7;7;6;1;7;4;
890533;8470008905331;ALOPURINOL NORMON 300 MG 30 CO;5;1;0;0;0;0;1;0;1;0;2;0;0;
653734;8470006537343;ALPHAGAN SOLU OFTAL 0.2% 5 ML;9;0;0;1;0;1;1;1;1;0;1;1;2;
976423;8470009764234;ALPRAZOLAM CINFA 0.25MG 30 COM;26;1;0;0;2;2;4;2;3;3;5;3;1;
832758;8470008327584;ALPRAZOLAM CINFA 0.50MG 30 COM;21;4;2;0;0;0;3;1;5;1;2;3;0;
832279;8470008322794;ALPRAZOLAM CINFA 1 MG 30 COMP;4;0;0;1;0;0;1;0;1;0;0;0;1;
832840;8470008328406;ALPRAZOLAM NORMON 0.25 MG 30CO;39;3;7;1;3;1;2;4;2;2;6;4;4;
833178;8470008331789;ALPRAZOLAM NORMON 0.5 MG 30 CO;22;2;6;3;3;2;0;2;0;0;2;1;1;
833210;8470008332106;ALPRAZOLAM NORMON 1 MG 30 COMP;2;1;0;0;1;0;0;0;0;0;0;0;0;
655282;8470006552827;ALPRAZOLAM STADA 1 MG 30 COMP;3;0;0;0;3;0;0;0;0;0;0;0;0;
656714;8470006567142;ALTELLUS 0.3 AD 2 ML JGA;7;0;0;4;0;0;0;0;1;0;1;0;1;
708398;8470007083986;ALTINA 1 MG 30 COM;1;0;0;0;0;0;0;0;0;0;0;0;1;
102765;8470001027658;ALUMINIUM SPRAY 270ML SP VETERINARIA;1;0;0;0;0;0;1;0;0;0;0;0;0;
190411;8470001904119;ALUNEB DISPOSITIVO NEB NASAL;5;0;1;0;1;0;0;0;0;0;1;0;2;
206571;8470002065710;ALUNEB GEL NASAL 10ML;17;1;1;3;2;2;2;1;0;0;2;3;0;
190409;8470001904096;ALUNEB HIPEROTONICO 20 VIAL5ML;5;0;0;0;2;0;0;0;1;1;1;0;0;
190410;8470001904102;ALUNEB ISOTONICO 15 VIAL 4ML;5;1;0;2;0;0;0;1;1;0;0;0;0;
190414;8470001904140;ALUNEB KIT ISOTONIC 15VIAL 4ML;9;0;1;0;0;0;1;0;0;0;1;4;2;
729744;8470007297444;ALZERTA 9.5 MG24 H 60 PARCHES;1;0;0;0;0;0;0;0;1;0;0;0;0;
758842;8470007588429;ALZERTA DOS 4.6 MG24 H 16 PAR;6;1;0;1;0;1;0;1;0;1;1;0;0;
716199;8470007161998;ALZIL 10 MG 28 COM;10;1;1;2;1;0;0;1;1;1;0;1;1;
716198;8470007161981;ALZIL 5 MG 28 COM;2;0;1;0;1;0;0;0;0;0;0;0;0;
729196;8470007291961;ALZIL PLUS 2010 MG 30 COM;18;3;3;3;1;1;1;1;2;2;1;0;0;
729198;8470007291985;ALZIL PLUS 510MG 30 COMP;13;2;1;1;0;1;2;0;1;1;3;1;0;
722701;8470007227014;AMANTADINE LEVEL 100 MG 20 CAP;6;0;0;0;0;0;1;0;2;2;0;0;1;
673780;8470006737804;AMARYL 2 MG 120 COMP;2;0;0;0;0;1;0;0;0;0;0;0;1;
732183;8470007321835;AMBROXOL CINFA 6MGML 200ML;5;0;0;0;0;0;0;0;0;0;0;2;3;
872390;8470008723904;AMBROXOL NORMON JBE 200 ML;1;0;0;0;0;0;0;0;0;0;1;0;0;
999999;8470009999995;AMBROXOL RATIOPHARM EFG 3 mg/ml JARABE 1 FRASCO 200 ml;1;0;0;0;0;0;0;0;1;0;0;0;0;
759185;8470007591856;AMCHAFIBRIN 500 MG 30 COM;19;1;3;1;4;0;2;2;0;1;2;2;1;
700506;8470007005063;AMCHAFIBRIN 500MG 6X5 ML;5;0;0;1;0;0;0;0;1;1;1;1;0;
704775;8470007047759;AMERIDE 5-50 MG 20 TABL;12;0;0;0;1;0;2;1;1;2;1;4;0;
704783;8470007047834;AMERIDE 5-50 MG 60 TABL;16;1;1;1;1;4;1;1;0;2;1;0;3;
870337;8470008703371;AMLODIPINO ALTER 5 MG 30 COMP;9;0;0;0;1;0;1;1;2;0;1;2;1;
653398;8470006533987;AMLODIPINO CINFA 10 MG 30 COM;12;1;1;1;1;2;1;0;0;1;2;1;1;
653397;8470006533970;AMLODIPINO CINFA 5 MG 30 COM;80;5;7;7;7;10;10;5;9;3;7;4;6;
862623;8470008626236;AMLODIPINO KERN 5 MG 30 COMP;1;0;0;0;0;1;0;0;0;0;0;0;0;
664156;8470006641569;AMLODIPINO MABO BD 5 MG 30 CO;5;1;0;2;1;0;0;0;0;0;0;1;0;
658219;8470006582190;AMLODIPINO NORMON 10 MG 30 COM;27;3;1;2;2;2;1;4;2;3;3;2;2;
658218;8470006582183;AMLODIPINO NORMON 5 MG 30 COM;63;4;7;3;8;5;2;4;5;8;8;4;5;
764979;8470007649793;AMLODIPINO VIR 10MG 28COM;1;0;0;1;0;0;0;0;0;0;0;0;0;
658403;8470006584033;AMLODIPINO VIR 5 MG 28 COM;3;1;0;0;0;0;0;1;0;0;0;0;1;
694725;8470006947258;AMOX NORMON 250MG5MLSUSP40ML;1;0;0;0;0;0;0;0;0;0;1;0;0;
693500;8470006935002;AMOXCLAV NORM 875125MG 20COM;19;0;1;3;1;2;1;2;2;1;2;4;0;
693498;8470006934982;AMOXCLAV NORM 875125MG 30COM;32;2;1;3;2;1;1;7;3;2;2;1;7;
693494;8470006934944;AMOXCLAV NORM 875125MG 30SOB;17;2;3;0;2;2;0;0;1;2;2;3;0;
693497;8470006934975;AMOXCLAV NORMON500125MG 30CO;24;0;3;2;2;1;2;0;2;3;3;2;4;
693493;8470006934937;AMOXCLAV NORMON500125MG 30SO;7;0;0;0;1;1;1;3;1;0;0;0;0;
693495;8470006934951;AMOXCLAV NORMON875125MG 20SO;13;1;2;1;0;1;2;0;4;0;0;1;1;
584187;8470005841878;AMOXIBACTIN 250 MG 10 COM;7;0;0;0;0;0;0;0;0;0;2;5;0;
584200;8470005842004;AMOXIBACTIN 500 MG 10 COM;5;0;0;0;0;0;0;0;0;0;1;2;2;
584174;8470005841748;AMOXIBACTIN 50MG 10 COM;4;0;0;0;0;0;0;0;0;0;0;1;3;
694696;8470006946961;AMOXICILINA CINFA 500MG 30SOB;5;0;0;1;0;1;0;0;0;1;0;0;2;
694730;8470006947302;AMOXICILINA NORMN 500MG 20CAP;13;2;1;2;1;0;2;0;0;0;0;1;4;
694728;8470006947289;AMOXICILINA NORMON 1G 20COMP;13;1;1;3;1;0;0;1;0;1;1;3;1;
694732;8470006947326;AMOXICILINA NORMON 1G 20SOB;1;0;0;0;0;0;0;0;0;0;0;1;0;
694729;8470006947296;AMOXICILINA NORMON 1G 30COMP;21;2;4;0;2;1;1;1;1;4;2;2;1;
694733;8470006947333;AMOXICILINA NORMON 1G 30SOB;2;1;0;0;0;1;0;0;0;0;0;0;0;
823187;8470008231874;AMOXICILINA NORMON 250MG 120ML;68;4;5;6;3;3;2;6;5;10;11;7;6;
694726;8470006947265;AMOXICILINA NORMON 500MG 20COM;3;0;0;1;0;0;2;0;0;0;0;0;0;
694734;8470006947340;AMOXICILINA NORMON 500MG 20SOB;5;1;1;0;0;0;0;0;0;2;1;0;0;
694731;8470006947319;AMOXICILINA NORMON 500MG 30CAP;25;6;1;4;6;1;0;2;0;1;1;0;3;
694727;8470006947272;AMOXICILINA NORMON 500MG 30CO;24;3;2;3;5;1;1;0;0;3;2;1;3;
700293;8470007002932;AMOXICILINA NORMON 750MG 20COM;51;3;7;6;3;3;3;3;4;8;3;3;5;
700295;8470007002956;AMOXICILINA NORMON 750MG 30COM;70;5;6;2;5;3;7;8;4;7;3;9;11;
764251;8470007642510;AMOXICILINA SDZ2505MGML100ML;7;0;0;2;2;0;0;0;0;3;0;0;0;
677471;8470006774717;AMOXICLAV ARDINE 10012.5MG120;1;0;0;0;0;0;0;0;0;0;0;1;0;
179651;8470001796516;ANA L J CARBONATO MAGN 75 COM;4;0;0;0;0;0;2;0;1;0;1;0;0;
197405;8470001974051;ANA L J CARBONATO MAGN POL130G;4;0;0;0;0;0;2;0;1;0;1;0;0;
177486;8470001774866;ANA L J COLAGEN MAGN POL 350GR;3;0;0;0;0;0;0;0;0;2;0;1;0;
177483;8470001774835;ANA L J COLAGENO MAGN 180 COM;6;0;2;0;0;0;0;0;1;1;1;0;1;
177484;8470001774842;ANA L J COLAGENO MAGN 450 COM;2;0;0;0;0;0;0;0;0;1;0;0;1;
189319;8470001893192;ANA L J MAGNESIO TOTAL5 100COM;2;0;0;0;0;0;0;0;0;0;1;0;1;
180464;8470001804648;ANA L J TRIPTOFAN MG+VIB6 60CO;3;0;0;1;1;0;0;0;0;0;1;0;0;
694052;8470006940525;ANACLOSIL 500 MG 20 CAPS;2;0;0;0;0;0;0;0;0;0;0;1;1;
694053;8470006940532;ANACLOSIL 500 MG 40 CAPS;1;0;0;0;0;0;0;0;0;0;0;0;1;
707646;8470007076469;ANAFRANIL 10 MG 50 GRAG;2;0;0;0;1;0;1;0;0;0;0;0;0;
959833;8470009598334;ANAFRANIL 25 MG 2x20 GRAG;2;0;0;0;0;1;0;0;0;1;0;0;0;
695742;8470006957424;ANAFRANIL 75 MG 28 COMP;6;0;0;0;0;0;0;1;0;0;3;2;0;
776344;8470007763444;ANAGASTRA 20 MG 28 COMP;1;0;0;1;0;0;0;0;0;0;0;0;0;
926519;8470009265199;ANAGASTRA 40 MG 28 COMP;1;0;0;1;0;0;0;0;0;0;0;0;0;
670174;8470006701744;ANALGILASA 20 COMP;43;2;4;4;3;2;3;4;4;3;7;2;5;
344382;8470003443821;ANDINA 30 ML;2;0;0;0;0;0;1;0;0;0;0;0;1;
150996;8470001509963;ANDROFERTI 60 SOBRES;3;1;0;0;1;0;0;1;0;0;0;0;0;
980110;8470009801106;ANEXATE 0.5 MG 5X5 ML (H);1;0;0;0;0;0;0;0;0;0;1;0;0;
659724;8470006597248;ANGILEPTOL MENTA-EUCAL 30 COM;1;0;0;0;0;0;0;0;0;0;1;0;0;
934091;8470009340919;ANGILEPTOL MIEL LIMON 30 COMP;5;1;0;1;1;0;1;0;0;0;1;0;0;
917914;8470009179144;ANGINOVAG AEROSOL 20 ML;14;2;1;0;3;2;0;1;1;1;0;1;2;
694380;8470006943809;ANGIODROX RET 90 MG 30 CAPS;5;0;0;2;3;0;0;0;0;0;0;0;0;
694372;8470006943724;ANGIODROX RET 90 MG 60 CAPS;5;0;0;0;1;0;0;1;1;1;0;0;1;
714220;8470007142201;ANGITUSS JBE 200 ML;1;0;0;0;0;0;0;0;0;0;0;0;1;
333914;8470003339148;ANILLOS CALLOS SCHURZ REDONDO;1;0;0;1;0;0;0;0;0;0;0;0;0;
009433;8470000094330;ANIMA STRATH 100 ML;1;0;0;1;0;0;0;0;0;0;0;0;0;
702566;8470007025665;ANORO 5522MCG INHAL 30UNIDO;43;3;1;4;5;4;4;1;7;4;2;4;4;
709154;8470007091547;ANSIUM LESVI 30 CAPS;3;0;0;0;0;0;1;0;0;1;0;0;1;
709162;8470007091622;ANSO PDA 50 G;25;4;3;2;2;2;1;1;1;5;0;2;2;
156256;8470001562562;ANSOLLITAS 50 UN;11;1;0;1;1;3;1;1;0;1;1;0;1;
700681;8470007006817;ANTABUS 250 MG 40 COM;3;0;0;0;0;0;0;0;1;0;1;1;0;
998484;8470009984847;ANTALGIN 550 MG 40 COMP REC;9;1;1;0;2;1;1;1;1;0;0;1;0;
154884;8470001548849;ANTHELIOS 50+ FLUIDO COLO 50ML;4;0;0;0;0;0;0;1;2;1;0;0;0;
196303;8470001963031;ANTHELIOS 50+ SPRAY INF 200 ML;2;0;0;0;0;0;2;0;0;0;0;0;0;
390500;8470003905008;ANTHELIOS CONT FLUI COL50+ 50;3;0;0;0;0;0;1;0;0;1;0;1;0;
166073;8470001660732;ANTHELIOS CONT GELCR 50+ 50ML;5;0;0;2;0;0;1;1;0;0;1;0;0;
394817;8470003948173;ANTHELIOS CONTROL FLUID50+ 50;4;0;0;0;0;1;0;1;0;2;0;0;0;
394908;8470003949088;ANTHELIOS CORRECT 50+ 50 ML;2;0;0;0;0;0;0;1;0;0;1;0;0;
391755;8470003917551;ANTHELIOS CORRECT COLO50+ 50ML;1;0;0;0;0;1;0;0;0;0;0;0;0;
173768;8470001737687;ANTHELIOS CR HIDR 50+COLOR50;3;0;0;0;0;0;0;1;1;0;0;0;1;
162126;8470001621269;ANTHELIOS FAMILY SPY 50+ 300ML;5;0;0;0;0;0;2;2;1;0;0;0;0;
192229;8470001922298;ANTHELIOS FLUID INVIS 50+ 50ML;2;0;0;0;0;0;1;1;0;0;0;0;0;
162129;8470001621290;ANTHELIOS NI�OS LECHE50+ 250ML;2;0;0;0;0;0;1;1;0;0;0;0;0;
181438;8470001814388;ANTHELIOS PEDIAT FLUID 50 ML;1;0;0;0;0;0;1;0;0;0;0;0;0;
152597;8470001525970;ANTHELIOS UV MUNE 400 50+ 50ML;5;0;0;0;0;1;2;2;0;0;0;0;0;
238775;8470002387751;ANTHELIOS UVAIR 50+ 40 ML;3;0;0;0;0;1;0;0;1;1;0;0;0;
182247;8470001822475;ANTHELIOS WET SKIN 50+ 200 ML;1;0;0;0;0;1;0;0;0;0;0;0;0;
182245;8470001822451;ANTHELIOS WET SKIN PED 50+ 200;2;0;0;0;0;0;1;0;0;1;0;0;0;
151795;8470001517951;ANTHELIOS XL 50+ MUNE CR SPER;7;0;0;0;0;1;0;4;2;0;0;0;0;
158771;8470001587718;ANTHELIOS XL 50+ SPERF 250 ML;2;0;0;0;0;0;1;0;1;0;0;0;0;
650902;8470006509029;ANTICATARRAL EDIGEN 20 SOBR;1;0;1;0;0;0;0;0;0;0;0;0;0;
741793;8470007417934;ANTICONGESTIVA CUSI LASSAR 45G;7;2;1;0;0;0;0;0;0;1;0;2;1;
764454;8470007644545;ANTIDOL 1 GR 10 SOBRES;14;1;3;0;3;1;2;0;0;0;2;2;0;
732699;8470007326991;ANTIDOL 1000MG 10STICK;4;0;2;0;1;0;1;0;0;0;0;0;0;
730410;8470007304104;ANTIDOL 1G 10C;7;0;0;0;0;0;0;0;1;1;0;3;2;
