Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12
173398;8,47E+12;RICOLA LIMON-MELIS S AZ CAJA;62;0;5;5;3;5;0;10;8;4;8;6;8
218345;8,47E+12;RICOLA MAX EQUIN MIEL70G BOLSA;2;1;1;0;0;0;0;0;0;0;0;0;0
218344;8,47E+12;RICOLA MAX MIEL-LIMON70G BOLSA;5;4;1;0;0;0;0;0;0;0;0;0;0
173399;8,47E+12;RICOLA NARANJA S-AZ CAJA;28;0;1;0;1;0;0;4;3;2;7;5;5
173405;8,47E+12;RICOLA REGALIZ SAZ 50GR CARAM;4;0;1;2;0;0;0;0;0;0;0;0;1
218220;8,47E+12;RIL TRIPLE FERULIC 30 ML;1;0;0;1;0;0;0;0;0;0;0;0;0
723312;8,47001E+12;RILAST FORTE TURBUHALER 60DOS;4;0;0;0;0;0;1;0;0;1;0;1;1
723315;8,47001E+12;RILAST TURBUHALER 160 120DOS;5;1;0;0;1;0;1;1;0;0;1;0;0
198729;8,47E+12;RILASTIL XEROLACT ACEITE 750ML;1;0;0;0;0;0;1;0;0;0;0;0;0
200010;8,47E+12;RILASTIL XEROLACT PB 400 ML;1;0;0;0;0;0;0;0;0;0;0;0;1
190950;8,47E+12;RINASTEL ALOE&CAMO SPR 125ML;9;0;2;0;0;1;0;0;0;2;0;3;1
197805;8,47E+12;RINASTEL BABY SPR NASAL 125 ML;1;0;0;0;0;0;0;0;0;1;0;0;0
197807;8,47E+12;RINASTEL EUCAL SPR NASAL 125ML;7;0;1;0;0;1;1;2;0;0;0;0;2
720321;8,47001E+12;RINGO ANILLO VAGIN 3;2;0;0;1;0;0;0;0;0;0;0;0;1
720320;8,47001E+12;RINGO ANILLO VAGINAL 1UD;5;0;1;0;2;1;1;0;0;0;0;0;0
999900;8,47001E+12;RINIALER 10 MG 20 COMP;2;0;0;0;0;0;1;0;0;1;0;0;0
708850;8,47001E+12;RINO EBASTEL 10120 MG 7 CAP;34;2;0;0;1;2;6;7;7;1;5;1;2
653790;8,47001E+12;RINOBANEDIF PDA 10 G;24;4;0;2;0;2;1;1;4;1;4;2;3
818534;8,47001E+12;RINOCUSI VITAMINICO PDA 10 G;11;0;1;1;2;0;1;1;1;2;0;1;1
818641;8,47001E+12;RINOMICINE ACTIVADA 10 COMP;1;0;0;0;0;0;0;1;0;0;0;0;0
205447;8,47E+12;RINOVITEX POMADA INTRANASAL PHARYSOL 1 TUBO 10 g;1;0;0;0;0;0;0;0;0;1;0;0;0
692129;8,47001E+12;RISPERDAL 1 MG 60 COMP;2;0;0;0;0;0;0;0;0;0;1;0;1
659813;8,47001E+12;RISPERDAL SOLU 100 ML;5;0;0;0;0;0;1;0;0;1;2;0;1
659002;8,47001E+12;RISPERIDON RAT F 2MG 56C;4;0;1;2;0;1;0;0;0;0;0;0;0
659504;8,47001E+12;RISPERIDONA NORM 1MG 30ML;7;1;1;1;0;1;0;1;0;2;0;0;0
656570;8,47001E+12;RISPERIDONA NORMON 1MG 60CO;13;3;0;0;2;2;2;0;2;2;0;0;0
653623;8,47001E+12;RISPERIDONA STAD 0.5MG 56COM(E;12;0;0;0;0;0;0;0;0;2;2;4;4
721890;8,47001E+12;RIVANEX 9.5MG24H 60PARCHES;6;1;0;0;1;0;1;0;1;0;1;0;1
764143;8,47001E+12;RIVAXA 10MG 10COM;1;0;0;0;0;0;0;0;1;0;0;0;0
818997;8,47001E+12;RIVOTRIL 0.5 MG 60 COMP;35;2;2;5;1;3;2;4;1;4;3;2;6
819029;8,47001E+12;RIVOTRIL 2 MG 60 COMP;19;3;2;2;1;2;3;0;0;2;1;1;2
242941;8,47E+12;RIZAPESTA�AS BETER METAL 24020;1;0;0;0;0;0;0;0;0;1;0;0;0
696670;8,47001E+12;RIZATRIPTAN NORMON 10MG6CO BUC;1;0;0;0;0;0;0;0;0;0;0;1;0
819060;8,47001E+12;ROBAXIN 500 MG 20 COMP;4;0;0;1;1;1;0;0;1;0;0;0;0
670166;8,47001E+12;ROBAXISAL COMPUESTO 50 COMP;3;0;0;1;1;0;0;0;0;0;0;0;1
955526;8,47001E+12;ROCALTROL 0.25 MCG 20 CAPS;17;1;1;3;0;2;0;2;2;0;2;4;0
955534;8,47001E+12;ROCALTROL 0.50 MCG 20 CAPS;12;0;2;2;0;2;0;0;0;2;0;2;2
441436;8,47E+12;RODILLERA FARMALASTIC EXT-GDE;1;0;0;0;0;0;1;0;0;0;0;0;0
441428;8,47E+12;RODILLERA FARMALASTIC GRANDE;2;0;0;1;0;0;1;0;0;0;0;0;0
441410;8,47E+12;RODILLERA FARMALASTIC MEDIANA;4;0;0;0;0;0;1;0;0;1;0;2;0
441402;8,47E+12;RODILLERA FARMALASTIC PEQUE�A;1;0;1;0;0;0;0;0;0;0;0;0;0
188371;8,47E+12;RODILLERA FLEJES L AQTIVO SKIN;1;1;0;0;0;0;0;0;0;0;0;0;0
277731;8,47E+12;ROHA MAX BOTE 130 G;5;1;0;1;0;0;1;0;1;0;1;0;0
333377;8,47E+12;ROSACURE INTENSIVE 30 ML;1;0;0;0;0;0;0;0;1;0;0;0;0
152970;8,47E+12;ROSACURE REMOVER 200 ML;2;0;1;0;0;0;0;0;1;0;0;0;0
200148;8,47E+12;ROSACURE ULTRA SPF 50+ 30ML;1;0;0;0;0;0;1;0;0;0;0;0;0
244889;8,47E+12;ROSADERM GEL-CR 30 ML;1;0;0;0;0;0;0;0;0;0;0;0;1
186733;8,47E+12;ROSAKALM CREMA ANTIROJECE 40ML;1;0;0;1;0;0;0;0;0;0;0;0;0
650118;8,47001E+12;ROSALGIN 500 MG VAG 20 SOBR;2;0;0;0;0;1;0;0;0;0;1;0;0
768572;8,47001E+12;ROSALGIN PRONTO SOLU 5 UN;1;0;0;1;0;0;0;0;0;0;0;0;0
160776;8,47E+12;ROSALIAC AR FL 40 ML;4;0;0;0;1;0;0;1;1;1;0;0;0
169232;8,47E+12;ROSALIAC CC CREAM;1;0;0;0;0;0;0;0;0;0;1;0;0
758608;8,47001E+12;ROSUVASEZET CINFA1010MG30CO;2;0;0;2;0;0;0;0;0;0;0;0;0
758609;8,47001E+12;ROSUVASEZET CINFA2010MG30CO;2;0;1;0;0;1;0;0;0;0;0;0;0
708006;8,47001E+12;ROSUVASTATINA ALTER 20MG 28CO;4;0;0;0;0;0;0;0;0;1;1;1;1
715572;8,47001E+12;ROSUVASTATINA NORMON 10MG 28CO;17;0;2;2;0;1;1;1;1;3;1;2;3
762440;8,47001E+12;ROSUVASTATINA NORMON 15MG 28CO;1;0;1;0;0;0;0;0;0;0;0;0;0
715574;8,47001E+12;ROSUVASTATINA NORMON 20MG 28CO;5;0;0;0;0;2;2;0;1;0;0;0;0
715571;8,47001E+12;ROSUVASTATINA NORMON 5MG 28CO;6;0;2;0;0;0;1;0;0;0;2;1;0
710489;8,47001E+12;ROSUVASTATINA SDZ 10MG 28COM;1;0;0;0;1;0;0;0;0;0;0;0;0
688960;8,47001E+12;ROZEX GEL 0.75% 30 G;3;0;0;0;1;0;0;0;2;0;0;0;0
713329;8,47001E+12;RUBICRONO 18 MG 30 COM;5;0;0;1;0;0;1;0;0;0;2;0;1
713330;8,47001E+12;RUBICRONO 27 MG 30 COM;3;0;0;2;0;0;0;0;1;0;0;0;0
713331;8,47001E+12;RUBICRONO 36 MG 30 COM;3;0;0;1;0;0;1;0;0;0;0;0;1
713332;8,47001E+12;RUBICRONO 54 MG 30 COM;1;0;0;0;0;0;0;0;0;0;0;1;0
663411;8,47001E+12;RUBIFEN 10 MG 30 COMP;7;1;2;2;0;0;0;0;0;2;0;0;0
663412;8,47001E+12;RUBIFEN 20 MG 30 COMP;18;2;0;4;0;1;1;1;0;2;1;4;2
663410;8,47001E+12;RUBIFEN 5 MG 30 COMP;3;0;0;0;0;0;2;1;0;0;0;0;0
762736;8,47001E+12;RUBIFEN PROLONG 10 MG 30 CAPS;3;1;0;0;0;1;0;0;1;0;0;0;0
762737;8,47001E+12;RUBIFEN PROLONG 20 MG 30 CAPS;1;1;0;0;0;0;0;0;0;0;0;0;0
762739;8,47001E+12;RUBIFEN PROLONG 40 MG 30 CAPS;3;0;1;1;0;1;0;0;0;0;0;0;0
945733;8,47001E+12;RUPAFIN 10 MG 20 COMP;24;1;1;3;0;2;2;3;3;2;5;1;1
722435;8,47001E+12;RUPATADINA NORMON 10MG20COM;2;0;0;0;1;0;0;0;0;0;0;1;0
820027;8,47001E+12;RUSCUS LLORENS PDA 30 G;7;1;1;0;0;0;0;0;1;2;2;0;0
724707;8,47001E+12;RXULTI 1 MG 10 COM;2;0;0;0;0;1;0;0;0;1;0;0;0
730293;8,47001E+12;RXULTI 1MG 28 COMP;6;1;1;0;2;2;0;0;0;0;0;0;0
724739;8,47001E+12;RXULTI 2 MG 28 COM;4;0;1;1;0;0;1;1;0;0;0;0;0
724741;8,47001E+12;RXULTI 3 MG 28 COM;4;0;0;0;0;0;1;1;1;1;0;0;0
731271;8,47001E+12;RYALTRIS 25600MCGR FRASC 30ML;17;0;0;1;1;0;0;1;4;1;3;5;1
728315;8,47001E+12;RYBELSUS 14 MG 30 COMP;25;2;2;2;2;2;3;1;5;1;1;3;1
728316;8,47001E+12;RYBELSUS 3 MG 30 COMP;3;0;0;0;1;0;0;1;0;0;1;0;0
728317;8,47001E+12;RYBELSUS 7 MG 30 COMP;9;1;1;0;0;0;0;1;1;2;2;0;1
732100;8,47001E+12;RYEQO 40MG1MG0.5 MG 28 COM;1;0;0;0;0;0;0;0;0;0;1;0;0
168628;8,47E+12;RYM CICATRIZANTE CREMA 25 GR;1;0;0;0;0;0;0;1;0;0;0;0;0
168629;8,47E+12;RYM QUEMADURAS CREMA 25 GR;6;0;0;1;0;1;1;1;2;0;0;0;0
151852;8,47E+12;SABANINDAS 80X180 20 UN AJUSTA;1;0;0;0;0;0;0;0;0;0;1;0;0
304113;8,47E+12;SACALECHES SUAVINEX;2;0;0;0;1;0;0;0;0;0;1;0;0
176252;8,47E+12;SAFORELLE GEL INTIMO SC 500ML;2;0;0;0;0;0;0;0;2;0;0;0;0
997056;8,47001E+12;SAL DE FRUTA ENO 5 g 10 SOBRES POLVO EFERVESCENTE (SABOR NARANJA);2;0;0;0;0;0;0;0;0;0;0;0;2
926758;8,47001E+12;SAL DE FRUTA ENO POLVO EFERVESCENTE 1 FRASCO 150 g;3;0;0;0;0;0;1;0;0;0;0;2;0
944769;8,47001E+12;SAL DE FRUTA ENO POLVO EFERVESCENTE 1 FRASCO 150 g (SABOR LIMON);3;0;0;1;0;0;1;1;0;0;0;0;0
997064;8,47001E+12;SAL DE FRUTA ENO POLVO EFERVESCENTE 1 FRASCO 150 g (SABOR NARANJA);2;0;0;0;0;0;0;1;0;0;0;1;0
700634;8,47001E+12;SALAZOPYRINA 500 MG 50 COM;11;3;2;2;0;0;0;0;0;0;2;2;0
797183;8,47001E+12;SALBUTAMOL ALDO INH 100MCG 200;8;0;1;1;3;0;0;2;0;0;0;0;1
820530;8,47001E+12;SALIDUR 20 COMP;1;0;0;0;0;0;1;0;0;0;0;0;0
968131;8,47001E+12;SALIDUR 60 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0
677460;8,47001E+12;SALOFALK 1 G 30 SUPOSITORIOS;2;0;0;1;1;0;0;0;0;0;0;0;0
152324;8,47E+12;SALUVITAL ACEITE NATURAL ROSA MOSQUETA 1 ENVASE 50 ml;4;0;1;0;0;0;0;0;0;1;0;0;2
318651;8,47E+12;SALUVITAL ACEITE ROSA MOSQ 100;7;0;1;0;0;1;1;0;1;1;2;0;0
171727;8,47E+12;SALUVITAL CR CORP KARITE 200ML;2;0;0;0;0;0;0;0;1;0;0;0;1
159072;8,47E+12;SALUVITAL CREMA FACIAL ACEITE DE ARGAN 1 TARRO 50 ml;4;0;1;0;0;2;1;0;0;0;0;0;0
156447;8,47E+12;SALUVITAL CREMA FACIAL ROSA MOSQUETA PIELES SECAS 1 TARRO 50 ml;1;0;0;0;0;0;0;0;0;0;0;0;1
165649;8,47E+12;SALUVITAL GEL ALOE VERA + ARGAN Y ROSA MOSQUETA 1 TUBO 200 ml;1;0;0;0;0;0;0;0;1;0;0;0;0
193991;8,47E+12;SALUVITAL GEL BOLSA-OJERA 10ML;2;0;0;0;1;0;0;0;0;1;0;0;0
187137;8,47E+12;SALUVITAL LOCION CORPORAL MANTECA DE KARITE + ACIDO HIALURONICO 1 ENVASE 450 ml;1;1;0;0;0;0;0;0;0;0;0;0;0
SALU0034;SALU0034;SALUVITAL PACK LOCION CORPORAL MANTEKA KARITE + ACIDO HIALURONICO 2 X 450 mL;2;0;0;0;1;0;0;0;0;0;0;0;1
699298;8,47001E+12;SALVACOLINA 12 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0
961896;8,47001E+12;SALVACOLINA 20 COMP;1;0;0;1;0;0;0;0;0;0;0;0;0
699280;8,47001E+12;SALVACOLINA SUSP 100 ML;1;0;0;0;0;0;0;0;0;1;0;0;0
653825;8,47001E+12;SANDIMMUN NEORAL 100;1;0;0;0;0;0;0;0;0;1;0;0;0
658690;8,47001E+12;SANDOSTATIN LAR 20 MG VIAL;13;1;1;1;1;1;1;1;2;1;1;1;1
202728;8,47E+12;SANODIN HYALO GEL ORAL 10ML;1;0;0;0;0;0;0;1;0;0;0;0;0
119115;8,47E+12;SANTIVERI ACEITE HIGADO BACALAO 120 PERL;1;1;0;0;0;0;0;0;0;0;0;0;0
673183;8,47001E+12;SARCOP CREMA 40 G;2;1;0;0;0;0;1;0;0;0;0;0;0
673184;8,47001E+12;SARCOP CREMA 70 G;1;0;0;0;0;0;0;0;1;0;0;0;0
198933;8,47E+12;SASALUVITAL MASCARILLA TISSUE VITAMINA C 1 MASCARILLA 20 g;6;1;0;2;0;2;0;0;0;0;0;1;0
197995;8,47E+12;SATIVA M-TEX CR 100 ML;1;0;0;0;0;0;0;0;0;1;0;0;0
661461;8,47001E+12;SAVEPROST 50 MG 30 COMP;13;2;1;1;1;1;1;1;1;1;1;1;1
724999;8,47001E+12;SAXENDA 6MGML 3 PLUMAS PR 3ML;1;0;0;0;0;0;0;0;0;1;0;0;0
710663;8,47001E+12;SAXENDA 6MGML 5 PLUMAS PREC;2;0;0;0;0;0;1;0;1;0;0;0;0
575350;8,47001E+12;SCALIBOR 65 CM 12 MESES;5;0;0;0;0;1;1;0;1;1;1;0;0
218278;8,47E+12;SEA-BAND STOPNA PUL ANTI AD2U;1;0;0;0;1;0;0;0;0;0;0;0;0
243170;8,47E+12;SEBA MED CR HIDRAT 75 ML TARRO;1;0;0;0;0;0;0;0;0;0;0;1;0
152014;8,47E+12;SEBA MED LOC ENRIQUECIDA 1 L;1;0;1;0;0;0;0;0;0;0;0;0;0
651465;8,47001E+12;SECALIP 145 MG 30 COMP;23;1;1;2;2;1;1;3;3;2;1;1;5
694943;8,47001E+12;SECALIP 200 MG 30 CAPS;7;0;0;0;3;1;0;0;1;0;0;1;1
670133;8,47001E+12;SECALIP 250 MG RETARD 30 CAPS;12;1;0;2;0;2;2;0;2;1;1;1;0
663682;8,47001E+12;SECALIPSUPRA 160 MG 30 COMP;34;2;5;4;1;2;5;2;1;6;1;2;3
172515;8,47E+12;SEDA DENTAL ORAL B 3D WHITE;4;1;0;0;1;0;0;1;0;0;0;1;0
383950;8,47E+12;SEDA DENTAL VITIS 50 M;10;1;1;1;1;0;3;1;0;1;0;0;1
383968;8,47E+12;SEDA DENTAL VITIS CERA 50 M;11;0;2;1;0;0;2;1;1;1;1;1;1
150419;8,47E+12;SEDA DENTAL VITIS CERA PACK 2U;9;3;0;1;1;1;0;0;0;3;0;0;0
332890;8,47E+12;SEDA DENTAL VITIS SUAV FL-MENT;2;0;0;0;0;0;0;0;0;0;0;1;1
369744;8,47E+12;SEDA ORAL-B SUP FLOS 50M;6;0;0;0;0;1;1;1;1;0;0;2;0
186017;8,47E+12;SEDASOR ACCION CONTINUA 30 CAP;1;1;0;0;0;0;0;0;0;0;0;0;0
188869;8,47E+12;SEDASOR SUE�O 24 COMP;7;0;0;0;0;0;0;7;0;0;0;0;0
684631;8,47001E+12;SEDISTRESS 42 COMP;2;0;0;1;0;0;0;0;0;1;0;0;0
206658;8,47E+12;SEDIVITAX ADVANCED GOTAS 30 ML;1;0;0;0;0;0;0;0;0;0;0;0;1
232164;8,47E+12;SEDIVITAX TISANA 20 BOLSITAS 1,7 g;10;0;0;0;0;0;0;0;0;0;10;0;0
959460;8,47001E+12;SEDOTIME 15 MG 30 CAPS;9;1;1;1;1;1;1;1;1;1;0;0;0
959452;8,47001E+12;SEDOTIME 30 MG 20 CAPS;8;0;0;0;0;1;2;2;1;0;1;1;0
691220;8,47001E+12;SEGURIL 40 MG 30 COMP;35;3;2;2;3;3;3;3;5;2;4;3;2
691212;8,47001E+12;SEGURIL 40 mg 10 COMPRIMIDOS;2;0;1;0;1;0;0;0;0;0;0;0;0
169182;8,47E+12;SEIDIBION 60 CAPS;1;0;0;1;0;0;0;0;0;0;0;0;0
209096;8,47E+12;SEIDIBION MATER 30CAPS Y 30COM;2;0;0;1;0;0;0;0;0;1;0;0;0
783001;8,47001E+12;SEIDIGESTAN 200 MG 15 CAPS;4;0;0;0;0;0;0;0;0;0;1;1;2
696075;8,47001E+12;SEIDIGESTAN 200 MG 60 CAPS;3;0;1;0;0;1;0;0;0;0;0;0;1
172017;8,47E+12;SEIDIVID 30 SOBRES;1;0;0;0;0;0;0;0;0;1;0;0;0
204026;8,47E+12;SEIDIVID FERTY4 30 CAPS;1;0;0;0;0;1;0;0;0;0;0;0;0
693739;8,47001E+12;SEKISAN 3.54 MG JBE 200 ML;3;1;0;0;0;0;0;2;0;0;0;0;0
579294;8,47001E+12;SEMFORTAN 1X10ML PERRO Y GATO;1;0;0;1;0;0;0;0;0;0;0;0;0
724639;8,47001E+12;SEMGLEE 100UDSML 5PL 3ML;3;1;0;0;1;0;0;0;1;0;0;0;0
658796;8,47001E+12;SENSEDOL 0.075% CR 50 G;2;0;0;1;0;0;1;0;0;0;0;0;0
208355;8,47E+12;SENSI LACER FLUOR PASTA 125 ML;18;1;2;1;2;0;1;2;2;2;3;1;1
206359;8,47E+12;SENSI LACER FLUOR PASTA 75 ML;7;0;0;0;1;0;0;1;0;0;2;2;1
151797;8,47E+12;SENSIBIO AR CREMA 40 ML;1;0;0;0;0;0;0;0;0;0;1;0;0
189290;8,47E+12;SENSIKIN GEL 15 ML;2;1;0;0;0;0;1;0;0;0;0;0;0
167098;8,47E+12;SENSILACER COLUTORIO 500 ML;16;0;1;0;0;3;0;2;3;2;3;1;1
174982;8,47E+12;SENSILACER GEL BIOADHESIV 50ML;5;1;0;0;1;1;0;0;0;0;0;1;1
196839;8,47E+12;SENSINOL CHAMPU TRATANTE 400ML;1;0;0;0;0;0;1;0;0;0;0;0;0
SENSO001;SENSO001;SENSODYNE DUPLO REPAIR & PROTECT FRESH MINT 1 ENVASE 2x75 ml;1;0;0;0;0;0;0;0;0;0;1;0;0
195002;8,47E+12;SENSODYNE SENSIBILIDAD & ENCIAS FRESH MINT 1 ENVASE 75 ml;1;0;0;0;0;0;0;0;0;1;0;0;0
155816;8,47E+12;SEPARADOR COMFORSIL MED.LUNA M;1;0;0;0;0;0;0;0;0;0;1;0;0
155815;8,47E+12;SEPARADOR COMFORSIL MED.LUNA S;1;0;0;0;0;0;0;0;0;0;0;1;0
156181;8,47E+12;SEPARADOR GEL MEDILAST GD2UD;1;0;0;0;0;0;0;0;0;0;1;0;0
208209;8,47E+12;SEPTOGIN MD SPRAY 50 ML;2;0;0;0;0;0;0;0;0;0;1;0;1
823245;8,47001E+12;SEPTRIN 100 COMP;2;0;0;0;0;0;0;0;1;0;0;1;0
823252;8,47001E+12;SEPTRIN 20 COMP;2;0;0;0;0;0;0;0;0;0;0;0;2
991901;8,47001E+12;SEPTRIN FORTE 20 COMP;14;0;4;1;2;2;0;0;1;2;2;0;0
991919;8,47001E+12;SEPTRIN FORTE 50COPM;11;0;0;1;0;2;1;2;2;0;0;2;1
915132;8,47001E+12;SERC 16 MG 30 COMP;16;1;0;3;2;1;0;0;0;4;0;4;1
701357;8,47001E+12;SERC 24MG 60COMP;15;1;1;3;1;2;2;1;0;1;1;1;1
733469;8,47001E+12;SERC 8 MG 60 COMP;13;2;0;2;3;1;1;0;0;0;1;1;2
498840;8,47E+12;SERENITY ESSE PANTS MED NOCH80;1;0;0;0;0;0;0;0;0;0;0;1;0
498832;8,47E+12;SERENITY PANTS T GRAN DIA 80;21;2;0;4;0;3;2;2;0;4;2;2;0
493015;8,47E+12;SERENITY PANTS T GRAN NOCHE 80;21;3;2;3;3;2;3;0;1;1;2;1;0
493031;8,47E+12;SERENITY PANTS T GRAN SNOCHE80;11;0;2;1;1;3;0;1;0;0;2;0;1
498824;8,47E+12;SERENITY PANTS T MED DIA 80;8;1;0;1;0;1;1;0;1;2;0;0;1
498873;8,47E+12;SERENITY PANTS T MED SNOCHE 80;5;0;0;1;0;0;1;1;0;0;0;2;0
496141;8,47E+12;SERENITY PANTS T PEQ DIA 80;2;1;1;0;0;0;0;0;0;0;0;0;0
486316;8,47E+12;SERENITY PANTS T XGRAN DIA 80;25;3;0;4;1;4;2;1;2;4;0;4;0
486332;8,47E+12;SERENITY PANTS T XGRAN SNOC 80;9;1;1;0;2;0;0;1;0;2;0;0;2
498865;8,47E+12;SERENITY SLIP T GRD 80UD NOCH;18;1;1;0;1;0;2;4;1;3;2;2;1
498899;8,47E+12;SERENITY SLIP T GRD 80UD SNOCH;9;0;1;0;1;0;0;3;0;2;0;0;2
497735;8,47E+12;SERENITY SLIP T MED 80UD DIA;4;0;0;0;0;0;0;0;0;0;0;2;2
498881;8,47E+12;SERENITY SLIP T MED 80UD SNOCH;1;0;0;0;0;0;0;0;0;0;0;1;0
BAYER930;BAYER930;SERESTO COLLAR PERRO < 8 KG;2;0;0;0;0;0;1;0;0;1;0;0;0
578403;8,47001E+12;SERESTO COLLAR PERRO > 8 KG;4;0;0;0;0;0;0;0;0;3;0;1;0
874354;8,47001E+12;SERETIDE 25 50 INHALAD 120 DO;3;0;1;0;0;0;0;0;0;0;1;0;1
874578;8,47001E+12;SERETIDE 25125 INHALAD 120 DO;5;0;0;0;0;2;1;0;0;0;1;1;0
804732;8,47001E+12;SERETIDE 50100 ACCUHAL 60 ALV;11;1;1;1;1;1;1;0;1;1;0;2;1
870089;8,47001E+12;SEROQUEL 100 MG 60 COMP;2;0;0;0;0;1;0;1;0;0;0;0;0
870105;8,47001E+12;SEROQUEL 200 MG 60 COMP;1;1;0;0;0;0;0;0;0;0;0;0;0
713115;8,47001E+12;SEROQUEL 300 MG 60 COMP;6;1;0;1;0;2;0;1;0;0;1;0;0
660616;8,47001E+12;SEROQUEL PROLONG 200MG 60CO;8;0;0;1;1;1;0;2;0;1;1;0;1
660618;8,47001E+12;SEROQUEL PROLONG 400MG 60CO;2;0;0;0;0;0;0;0;0;0;1;0;1
660615;8,47001E+12;SEROQUEL PROLONG 50MG 60COM;25;5;1;3;2;2;2;0;3;2;3;1;1
866905;8,47001E+12;SEROXAT 20 MG 56 COMP;21;3;1;2;2;1;3;1;1;3;1;2;1
724205;8,47001E+12;SERTRALINA ALTER 50MG 60COM;1;0;0;1;0;0;0;0;0;0;0;0;0
787390;8,47001E+12;SERTRALINA CINFA 100 MG 30 COM;7;0;0;0;0;0;1;1;1;1;1;1;1
788703;8,47001E+12;SERTRALINA CINFA 100MG 60COM;8;0;0;1;2;2;1;0;0;1;0;0;1
786665;8,47001E+12;SERTRALINA CINFA 50 MG 30 COM;26;0;2;5;2;1;4;1;6;0;3;1;1
819847;8,47001E+12;SERTRALINA NORMON 100 MG 30COM;8;2;1;1;1;0;0;0;0;1;1;0;1
729736;8,47001E+12;SERTRALINA NORMON 100MG60COM;17;2;2;0;1;0;2;4;3;1;1;0;1
819854;8,47001E+12;SERTRALINA NORMON 50 MG 30 CO;16;1;1;1;0;2;1;1;2;3;2;1;1
729737;8,47001E+12;SERTRALINA NORMON 50MG60COM;16;2;0;1;3;1;3;2;0;2;1;0;1
661503;8,47001E+12;SEVIKAR 20MG5MG 28 COMP;2;0;0;1;0;0;0;0;0;1;0;0;0
678643;8,47001E+12;SEVIKAR HCT 20512.5MG 28 COM;13;1;1;1;1;2;1;2;1;1;1;1;0
697514;8,47001E+12;SIBILLA 2 MG0.03 MG 1 X 21 COM;1;0;0;0;0;0;0;0;0;0;0;1;0
697515;8,47001E+12;SIBILLA 2 MG0.3 MG 3 X 21 COM;13;3;0;0;1;0;1;0;1;1;2;1;3
701006;8,47001E+12;SIBILLA DIARIO 20.03MG 1X28CO;9;2;0;1;2;0;1;0;0;1;1;1;0
701007;8,47001E+12;SIBILLA DIARIO 20.03MG 3X28CO;30;5;0;2;4;3;1;2;2;3;2;5;1
651516;8,47001E+12;SICCAFLUID 2.5 MGG GEL 30 MON;2;0;1;0;0;0;0;0;0;0;0;0;1
707404;8,47001E+12;SILDENAFILO CINFA MAST50MG4CO;3;1;1;0;0;0;0;0;0;1;0;0;0
707410;8,47001E+12;SILDENAFILO MAST CINFA100MG4CO;3;0;0;0;0;0;1;0;0;2;0;0;0
707405;8,47001E+12;SILDENAFILO MAST CINFA50MG 8CO;4;2;0;0;2;0;0;0;0;0;0;0;0
665210;8,47001E+12;SILDENAFILO NORMON 100MG 8 COM;3;0;0;0;0;0;0;1;0;0;1;0;1
665203;8,47001E+12;SILDENAFILO NORMON 25 MG 4 COM;11;0;0;0;0;0;4;0;0;2;2;0;3
665206;8,47001E+12;SILDENAFILO NORMON 50 MG 4 COM;7;0;0;1;0;0;0;1;1;0;2;1;1
665207;8,47001E+12;SILDENAFILO NORMON 50 MG 8 COM;5;2;0;0;1;0;0;0;0;1;0;1;0
727442;8,47001E+12;SILDENAFILO SANDOZ 100MG 8COM;1;0;1;0;0;0;0;0;0;0;0;0;0
741850;8,47001E+12;SILKIS 3 MCG PDA 100 G;1;0;0;0;0;0;1;0;0;0;0;0;0
665754;8,47001E+12;SILODYX 8 MG 30 CAP;1;0;0;0;0;0;0;1;0;0;0;0;0
700624;8,47001E+12;SILVEDERMA 10 MGG CR 50 GR;7;0;1;0;0;1;1;0;0;1;0;1;2
703483;8,47001E+12;SIMBRINZA 10MGML+2MGML 5ML;4;1;0;0;1;1;0;1;0;0;0;0;0
653182;8,47001E+12;SIMVASTATINA ALTER 10 MG 28 CO;3;0;0;1;0;0;0;0;1;1;0;0;0
673219;8,47001E+12;SIMVASTATINA CINFA 10MG28COM;34;2;6;6;5;3;3;4;3;1;1;0;0
673221;8,47001E+12;SIMVASTATINA CINFA 20MG28COM;76;5;4;11;9;7;8;10;8;8;6;0;0
673218;8,47001E+12;SIMVASTATINA CINFA 40MG28COM;6;3;3;0;0;0;0;0;0;0;0;0;0
737288;8,47001E+12;SIMVASTATINA CINFA EFG 10 mg 28 COMPRIMIDOS RECUBIERTOS;27;0;0;0;0;0;0;0;5;6;7;5;4
737304;8,47001E+12;SIMVASTATINA CINFA EFG 20 mg 28 COMPRIMIDOS RECUBIERTOS;24;0;0;0;0;0;0;0;-1;1;6;7;11
708800;8,47001E+12;SIMVASTATINA CINFA EFG 40 mg 28 COMPRIMIDOS RECUBIERTOS;23;0;0;2;2;2;2;4;2;2;1;3;3
944876;8,47001E+12;SIMVASTATINA DAVUR 10 MG 28 CO;1;0;0;0;0;0;0;0;0;0;0;0;1
653343;8,47001E+12;SIMVASTATINA KERN 20 MG 28 COM;8;1;1;1;1;0;0;0;0;1;1;1;1
739151;8,47001E+12;SIMVASTATINA NORMON 10 MG 28CO;74;5;5;9;9;3;5;7;6;4;6;10;5
