Codigo_Nacional;Codigo;Nombre;Total Ventas;ventas1;ventas2;ventas3;ventas4;ventas5;ventas6;ventas7;ventas8;ventas9;ventas10;ventas11;ventas12;"";Año;Total_Ventas;Nombre_Nomenclator;Laboratorio;Principio_Activo;Estado;PVP_Referencia;Unidades_Vendidas;Ingresos_Estimados_PVP;Q1_Ventas;Q2_Ventas;Q3_Ventas;Q4_Ventas
203664;8470002036642;ACOFARMA VIVERA CHAMPU ACONDICIONADOR USO DIARIO 1 ENVASE 400 ml;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
199108;8470001991089;ACOFARMA VIVERA CREMA DE MANOS 1 ENVASE 30 ml AROMA FLOR DE CEREZO;2;0;0;1;0;1;0;0;0;0;0;0;0;;2024;2;;;;;;2;;1;1;0;0
200955;8470002009554;ACOFARMA VIVERA JABON DE MANOS CELULAS FRESCAS DE KIWI 1 ENVASE 500 ml;2;0;1;0;0;0;0;0;0;0;1;0;0;;2024;2;;;;;;2;;1;0;0;1
772681;8470007726814;ACOVIL 2.5 MG 28 COMP;3;0;0;0;0;1;0;0;0;1;0;1;0;;2024;3;ACOVIL 2,5MG 28 COMPRIMIDOS;SANOFI AVENTIS, S.A;RAMIPRIL;ALTA;;3;;0;1;1;1
772665;8470007726654;ACOVIL 5 MG 28 COMP;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;ACOVIL 5MG 28 COMPRIMIDOS;SANOFI AVENTIS, S.A;RAMIPRIL;ALTA;;1;;0;0;0;1
960518;8470009605186;ACTIMAG SOL 100 CC;27;2;2;2;2;5;2;0;3;1;5;1;2;;2024;27;;;;;;27;;6;9;4;8
198482;8470001984821;ACTINIC CONTROL MD FLUI FPS100;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
701276;8470007012764;ACTITHIOL MUC AD 250MG SOL200M;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
701292;8470007012924;ACTITHIOL MUC INF 20MGML200ML;4;0;0;0;0;0;0;0;1;0;2;1;0;;2024;4;;;;;;4;;0;0;1;3
701284;8470007012849;ACTITHIOL MUCO ANTIHIS SOL200M;14;1;2;2;2;1;0;0;3;0;0;0;3;;2024;14;;;;;;14;;5;3;3;3
753285;8470007532859;ACTIVELLE 28 COMP;23;3;3;2;3;0;1;2;2;3;1;2;1;;2024;23;ACTIVELLE 28 COMPRIMIDOS RECUBIERTOS;ISDIN S.A.;NORETISTERONA ACETATO,ESTRADIOL HEMIHIDRATO;ALTA;;23;;8;4;7;4
660730;8470006607305;ACTONEL 75 MG 2 COMP;11;1;1;1;1;0;1;2;0;1;1;1;1;;2024;11;ACTONEL 75 mg comprimidos recubiertos con pelicula , 2 comprimidos;THERAMEX  IRELAND LIMITED;RISEDRONATO SODIO;ALTA;;11;;3;2;3;3
721399;8470007213994;ACTONEL SEMANAL 35 MG 4 COMP;4;0;0;0;1;1;1;0;0;0;1;0;0;;2024;4;ACTONEL SEMANAL 35MG 4 COMPRIM RECUBIERTOS PELICUL;THERAMEX  IRELAND LIMITED;RISEDRONATO SODIO;ALTA;;4;;0;3;0;1
715578;8470007155782;ACTONEL SEMANAL 35MG 4COM GAST;15;1;3;0;2;0;2;1;1;1;1;2;1;;2024;15;ACTONEL SEMANAL 35 MG COMPRIMIDOS GASTRORRESISTENTES, 4 comprimdos;THERAMEX  IRELAND LIMITED;RISEDRONATO SODIO;ALTA;;15;;4;4;3;4
723358;8470007233589;ACTROMADOL 660 MG 8 COMP;19;0;1;1;0;3;3;2;3;2;2;0;2;;2024;19;;;;;;19;;2;6;7;4
954917;8470009549176;ACTRON COMPUESTO 267 mg/133 mg/40 mg 10 COMPRIMIDOS EFERVESCENTES;1;0;1;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
668467;8470006684672;ACULAR COLI 5 ML;11;0;2;1;1;1;1;2;0;2;0;0;1;;2024;11;ACULAR 0,5% 5ML COLIRIO;ABBVIE SPAIN, S.L.U.;KETOROLACO TROMETAMOL;ALTA;;11;;3;3;4;1
204435;8470002044357;ACUMAX CAPS 30;7;0;0;1;0;1;2;0;2;0;1;0;0;;2024;7;;;;;;7;;1;3;2;1
176551;8470001765512;ACUOK 30 CAPSULAS;3;0;0;0;3;0;0;0;0;0;0;0;0;;2024;3;;;;;;3;;0;3;0;0
675256;8470006752562;ACUOLENS 0.5 ML 30 MONODOSIS;8;2;0;2;0;0;2;0;0;1;0;1;0;;2024;8;ACUOLENS 3 mg/ml + 5,5 mg/ml COLIRIO EN SOLUCION EN ENVASE UNIDOSIS , 30 envases unidosis de 0,5 ml;ALCON HEALTHCARE, S.A;SODIO CLORURO,HIPROMELOSA;ALTA;;8;;4;2;1;1
730053;8470007300533;ADALAT OROS 30 MG 28 COM;50;3;3;4;3;3;2;3;4;6;2;7;10;;2024;50;ADALAT OROS 30 mg, COMPRIMIDOS DE LIBERACION PROLONGADA, 28 comprimidos (PVC/PVDC/Al);BAYER HISPANIA, S.L;NIFEDIPINO;ALTA;;50;;10;8;13;19
664677;8470006646779;ADENURIC 80 MG 28 COMP;29;4;2;2;1;3;2;6;2;2;0;2;3;;2024;29;ADENURIC 80MG 28 COMPRIMIDOS RECUBIERTOS;MENARINI,S.A.;FEBUXOSTAT;ALTA;;29;;8;6;10;5
345553;8470003455534;ADERMA EXOMEGA ACEITE DUCH500;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
715341;8470007153412;ADIAVAL 1000MG880UI 30 COM;3;0;0;0;1;0;0;0;0;0;0;1;1;;2024;3;ADIAVAL 1.000 MG/880 UI COMPRIMIDOS MASTICABLES EFG 30 comprimidos (Tiras);LACER, S.A.;COLECALCIFEROL,CALCIO CARBONATO;ALTA;;3;;0;1;0;2
723798;8470007237983;ADIRO 100 MG 30COMPR (EFG);433;40;34;41;38;31;28;33;32;44;30;39;43;;2024;433;ADIRO 100 MG COMPRIMIDOS GASTRORRESISTENTES EFG, 30 comprimidos;BAYER HISPANIA, S.L;ACETILSALICILICO ACIDO;ALTA;;433;;115;97;109;112
841056;8470008410569;ADIRO EFG 300 MG 30 COMP;32;3;3;2;3;3;4;3;4;2;3;1;1;;2024;32;ADIRO 300 mg comprimidos gastrorresistentes EFG, 30 comprimidos;BAYER HISPANIA, S.L;ACETILSALICILICO ACIDO;BAJA GENERAL;;32;;8;10;9;5
KAWU3262;KAWU3262;ADO QUATRO 70 ML;3;0;0;0;0;0;0;0;1;2;0;0;0;;2024;3;;;;;;3;;0;0;3;0
583531;8470005835310;ADOCAM 1,5 mg/ml SUSPENSION ORAL PARA PERROS 1 FRASCO 10 ml;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;;;;;;1;;0;0;0;1
797449;8470007974499;ADOLONTA RETARD 150 MG 60 COMP;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;ADOLONTA RETARD 150 150MG 60 COMP LIB PROL;GRÜNENTHAL PHARMA, S.A;TRAMADOL HIDROCLORURO;ALTA;;1;;0;1;0;0
184636;8470001846365;ADOMELLE 30CAP BROMATECH;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
654187;8470006541876;ADRENALINA LEVEL JGA 1 ML;2;0;0;0;1;0;0;0;0;0;0;1;0;;2024;2;ADRENALINA LEVEL  1mg/ml   SOLUCION INYECTABLE JERINGA PRECARGADA 1;LABORATORIOS ERN S.A.;EPINEFRINA HIDROCLORURO;ALTA;;2;;0;1;0;1
590124;8470005901244;ADTAB 225MG PERR 5.5-11KG 1CPD;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
590115;8470005901152;ADTAB 48 MG GATOS 2-8 KG 1 CPD;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
658953;8470006589533;ADVAGRAF 0.5 MG 30 CAPS;4;0;0;0;0;0;0;0;1;2;0;1;0;;2024;4;ADVAGRAF 0,5MG 30 CAPSULAS DURAS LIBER PRO;ASTELLAS PHARMA, S.A;TACROLIMUS;ALTA;;4;;0;0;3;1
658956;8470006589564;ADVAGRAF 1 MG 60 CAPS;10;0;1;1;0;0;0;1;0;1;0;3;3;;2024;10;ADVAGRAF 1MG 60 CAPSULAS DURAS LIBER PRO;ASTELLAS PHARMA, S.A;TACROLIMUS;ALTA;;10;;2;0;2;6
662915;8470006629154;ADVAGRAF 3 MG 30 CAPS;5;0;0;0;0;0;0;1;1;1;1;1;0;;2024;5;ADVAGRAF 3MG 30 CAPSULAS DURAS LIBER PROLO;ASTELLAS PHARMA, S.A;TACROLIMUS;ALTA;;5;;0;0;3;2
658957;8470006589571;ADVAGRAF 5 MG 30 CAPS;16;1;2;2;2;0;1;0;0;1;0;4;3;;2024;16;ADVAGRAF 5MG 30 CAPSULAS DURAS LIBER PRO;ASTELLAS PHARMA, S.A;TACROLIMUS;ALTA;;16;;5;3;1;7
743229;8470007432296;ADVENTAN 0.1% CR 60 G;8;0;0;1;1;1;1;0;2;1;1;0;0;;2024;8;ADVENTAN CREMA, tubo de 60 g;LEO PHARMA, S.A.;METILPREDNISOLONA ACEPONATO;ALTA;;8;;1;3;3;1
804633;8470008046331;ADVENTAN 0.1% EMULSION 50 G;9;0;0;1;0;0;2;0;0;0;3;0;3;;2024;9;ADVENTAN  1 mg/g Emulsion cutanea , 50 gramos;LEO PHARMA, S.A.;METILPREDNISOLONA ACEPONATO;ALTA;;9;;1;2;0;6
743237;8470007432371;ADVENTAN 0.1% PDA 30 G;4;0;0;0;0;0;1;0;1;0;0;1;1;;2024;4;ADVENTAN Pomada, tubo de 30 g;LEO PHARMA, S.A.;METILPREDNISOLONA ACEPONATO;ALTA;;4;;0;1;1;2
662437;8470006624371;ADVENTAN SOLU 50 ML;3;0;0;0;0;0;1;1;0;0;1;0;0;;2024;3;ADVENTAN 1 mg/ml solucion cutanea , 50 ml en frasco de 60 ml;LEO PHARMA, S.A.;METILPREDNISOLONA ACEPONATO;BAJA GENERAL;;3;;0;1;1;1
659175;8470006591758;AERIUS 0.5MGML SOL ORAL 120ML;18;0;0;2;0;0;1;6;4;2;0;1;2;;2024;18;AERIUS 0,5 mg/ml solucion oral 120;ORGANON SALUD, S.L.;DESLORATADINA;ALTA;;18;;2;1;12;3
938548;8470009385484;AERIUS 5 MG 20 COMP;108;6;8;4;9;4;9;19;18;12;13;4;2;;2024;108;AERIUS 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 20 comprimidos;ORGANON SALUD, S.L.;DESLORATADINA;ALTA;;108;;18;22;49;19
701904;8470007019046;AERO RED 100 mg/ml GOTAS ORALES EN SOLUCION 1 FRASCO 100 ml;1;0;0;0;0;0;0;0;1;0;0;0;0;;2024;1;;;;;;1;;0;0;1;0
663728;8470006637289;AERO RED 120 MG 40 COMP;12;0;1;1;1;1;3;1;1;0;2;1;0;;2024;12;;;;;;12;;2;5;2;3
665264;8470006652640;AERO RED 120 mg 40 COMPRIMIDOS MASTICABLES (SABOR MENTA);3;1;0;0;0;0;0;1;0;0;0;1;0;;2024;3;;;;;;3;;1;0;1;1
701961;8470007019619;AERO RED 40 MG 100 COMP;9;0;1;1;1;1;2;0;2;0;0;0;1;;2024;9;;;;;;9;;2;4;2;1
701979;8470007019794;AERO RED 40 MG 30 COMP;12;1;2;1;0;2;0;2;1;0;1;2;0;;2024;12;;;;;;12;;4;2;3;3
698277;8470006982778;AERO RED FORTE 240 MG 20 CAPS;14;1;2;0;1;1;1;0;1;2;3;1;1;;2024;14;;;;;;14;;3;3;3;5
211697;8470002116979;AERO-NET GOTAS 20 ML;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
651962;8470006519622;AFLOYAN 30 MG 30 COMP;6;0;0;0;0;0;1;1;1;1;1;0;1;;2024;6;AFLOYAN 30MG 30 COMPRIMIDOS;ALTER S.A.;MIRTAZAPINA;ALTA;;6;;0;1;3;2
723692;8470007236924;AFLUON COLIRIO 6 ML;5;0;0;0;0;0;0;2;1;0;2;0;0;;2024;5;AFLUON 0,5 mg/ml COLIRIO EN SOLUCION, 1 frasco de 6 ml;VEMEDIA PHARMA HISPANIA, S.A.;AZELASTINA HIDROCLORURO;ALTA;;5;;0;0;3;2
650622;8470006506226;AFLUON SPRAY NASAL 20 ML;4;0;0;1;0;0;0;1;0;0;1;1;0;;2024;4;AFLUON 0.1% 20ML PULVERIZADOR SPRAY NASAL;VEMEDIA PHARMA HISPANIA, S.A.;AZELASTINA HIDROCLORURO;ALTA;;4;;1;0;1;2
702068;8470007020684;AFTA JUVENTUS SOLU TOPICA 30ML;1;0;0;0;0;0;0;0;0;1;0;0;0;;2024;1;;;;;;1;;0;0;1;0
163184;8470001631848;AFTALACER GEL 8 G;8;1;1;0;1;0;0;2;0;1;1;0;1;;2024;8;;;;;;8;;2;1;3;2
163183;8470001631831;AFTALACER SPRAY 15 ML;2;0;0;0;0;0;0;0;1;0;0;0;1;;2024;2;;;;;;2;;0;0;1;1
170049;8470001700490;AFTER BITE ORIGIN ROLL ON 14ML;15;0;0;0;0;5;6;2;2;0;0;0;0;;2024;15;;;;;;15;;0;11;4;0
150952;8470001509529;AFTEX COLUTORIO 150 ML;8;2;0;0;1;0;0;0;0;1;0;2;2;;2024;8;;;;;;8;;2;1;1;4
180649;8470001806499;AFTEX FORTE GEL ORAL 8 ML;3;0;0;0;0;1;0;0;0;2;0;0;0;;2024;3;;;;;;3;;0;1;2;0
200610;8470002006102;AFTEX SPRAY 20 ML;15;0;1;0;1;0;1;0;3;4;4;0;1;;2024;15;;;;;;15;;1;2;7;5
960427;8470009604271;AGIOLAX GDO 250 G;9;1;1;0;0;2;1;1;0;1;1;0;1;;2024;9;;;;;;9;;2;3;2;2
003335;8470000033353;AGUA AZAHAR TENA 500 ML;2;2;0;0;0;0;0;0;0;0;0;0;0;;2024;2;;;;;;2;;2;0;0;0
099452;8470000994524;AGUA DE ROSAS AL 0,3% 250ML;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
8470000994518;8470000994518;AGUA DE ROSAS AL 0,3% 500ML;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
110283;8470001102836;AGUA DESTILADA ACOFAR 5 LITRO;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
195765;8470001957658;AGUA DESTILADA INTERAPOTHEK 1 ENVASE 1000 ml;4;1;1;0;1;0;0;1;0;0;0;0;0;;2024;4;;;;;;4;;2;1;1;0
195766;8470001957665;AGUA DESTILADA INTERAPOTHEK 1 ENVASE 5000 ml;5;0;0;0;1;1;0;1;0;1;0;0;1;;2024;5;;;;;;5;;0;2;2;1
184659;8470001846594;AGUA OXIGENADA BETAFAR 5,1% 1 FRASCO 500 ml;7;0;0;0;2;0;0;0;0;1;2;0;2;;2024;7;;;;;;7;;0;2;1;4
702423;8470007024231;AGUA OXIGENADA FORET 1000 ML;2;0;0;0;0;0;1;0;0;0;0;0;1;;2024;2;;;;;;2;;0;1;0;1
702449;8470007024491;AGUA OXIGENADA FORET 250 ML;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
184371;8470001843715;AGUA OXIGENADA RF APOSAN 250;16;1;1;2;1;0;3;2;3;0;2;0;1;;2024;16;;;;;;16;;4;4;5;3
ROCH4131;ROCH4131;AGUA TERMAL ROCHE POSAY 300 ML;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
032584;8470000325847;AGUJA 0,3X13 30G 1/2 1UD;15;0;0;0;0;0;0;0;0;0;0;15;0;;2024;15;;;;;;15;;0;0;0;15
379446;8470003794466;AGUJA ESTERIL ICO 40X8 LUER;22;0;0;0;0;0;2;0;0;0;0;0;20;;2024;22;;;;;;22;;0;2;0;20
BD5125;BD51259;AGUJAS 0.25X5 MM 100 UN;45;33;0;4;5;2;0;0;0;1;0;0;0;;2024;45;;;;;;45;;37;7;1;0
009781;8470000097812;AGUJAS STERICAN 30G 0.30X12MM;30;0;0;0;0;0;0;0;0;0;0;0;30;;2024;30;;;;;;30;;0;0;0;30
704195;8470007041955;AIDESSIA 0.150.02MG21C;2;0;0;0;2;0;0;0;0;0;0;0;0;;2024;2;AIDESSIA 0.15 MG/ 0.02 MG COMPRIMIDOS EFG. 21 comprimidos;CINFA S.A.;DESOGESTREL,ETINILESTRADIOL;ALTA;;2;;0;2;0;0
704938;8470007049388;AIDRA DIARIO 0.033MG84CO;3;0;1;0;1;0;1;0;0;0;0;0;0;;2024;3;;;;;;3;;1;2;0;0
702851;8470007028512;AIDRAELLE 0.02 3*28COM;1;0;0;0;0;0;0;0;0;0;0;0;1;;2024;1;;;;;;1;;0;0;0;1
164760;8470001647603;AINARA GEL HIDRAT VAGINAL 30 G;4;2;0;0;0;0;0;0;0;0;1;1;0;;2024;4;;;;;;4;;2;0;0;2
723924;8470007239246;AIRTAL 100 MG 20 COMP;1;0;0;0;0;0;0;1;0;0;0;0;0;;2024;1;AIRTAL 100MG 20 COMPRIMIDOS;ALMIRALL, S.A.;ACECLOFENACO;ALTA;;1;;0;0;1;0
885285;8470008852857;AIRTAL 100 MG 40 COMP;2;1;0;0;0;0;1;0;0;0;0;0;0;;2024;2;AIRTAL 100MG 40 COMPRIMIDOS;ALMIRALL, S.A.;ACECLOFENACO;ALTA;;2;;1;1;0;0
686022;8470006860229;AIRTAL 100 MG 40 SOBR;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;AIRTAL 100MG 40 SOBRES;ALMIRALL, S.A.;ACECLOFENACO;ALTA;;1;;0;0;0;1
803817;8470008038176;AKINETON 2 MG 20 TABL;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;AKINETON 2MG 20 COMPRIDOS;DESMA LABORATORIO FARMACEUTICO, S.L.;BIPERIDENO HIDROCLORURO;ALTA;;1;;0;0;0;1
700714;8470007007142;AKINETON RET 4 MG 50 COM;1;0;0;0;0;1;0;0;0;0;0;0;0;;2024;1;AKINETON RETARD 4 MG COMPRIMIDOS DE LIBERACION PROLONGADA , 50 comprimidos;DESMA LABORATORIO FARMACEUTICO, S.L.;BIPERIDENO HIDROCLORURO;ALTA;;1;;0;1;0;0
330581;8470003305815;ALANERV 920 MG 30 CAPS;3;3;0;0;0;0;0;0;0;0;0;0;0;;2024;3;;;;;;3;;3;0;0;0
172107;8470001721075;ALAON 30 CAPSULAS BLANDAS;2;0;1;0;1;0;0;0;0;0;0;0;0;;2024;2;;;;;;2;;1;1;0;0
163605;8470001636058;ALASOD 20 COMPRIMIDOS;4;0;0;0;1;0;0;0;0;1;1;1;0;;2024;4;;;;;;4;;0;1;1;2
255067;8470002550674;ALCOHOL 70 APOSAN 250 ML;5;1;1;1;1;1;0;0;0;0;0;0;0;;2024;5;;;;;;5;;3;2;0;0
219931;8470002199316;ALCOHOL 96 APOSAN 1000 ML;2;0;1;0;1;0;0;0;0;0;0;0;0;;2024;2;;;;;;2;;1;1;0;0
219923;8470002199231;ALCOHOL 96 APOSAN 250 ML;18;1;0;2;2;4;0;1;2;1;1;0;4;;2024;18;;;;;;18;;3;6;4;5
168539;8470001685391;ALCOHOL 96 APOSAN 500 ML;4;2;0;0;0;0;1;0;0;0;1;0;0;;2024;4;;;;;;4;;2;1;0;1
168212;8470001682123;ALCOHOL DE ROMERO APOSAN 250ML;4;0;0;0;0;1;0;1;1;0;0;1;0;;2024;4;;;;;;4;;0;1;2;1
737338;8470007373384;ALDACTONE 100 MG 20 COMP;19;0;1;0;2;1;1;4;1;3;3;1;2;;2024;19;ALDACTONE 100 mg comprimidos recubiertos con pelicula, 20 comprimidos;PFIZER, S.L;ESPIRONOLACTONA;ALTA;;19;;1;4;8;6
702951;8470007029519;ALDACTONE A 25 MG 20 COMP;17;0;2;2;0;0;2;2;2;0;2;2;3;;2024;17;ALDACTONE 25 mg comprimidos recubiertos con pelicula , 20  comprimidos;PFIZER, S.L;ESPIRONOLACTONA;ALTA;;17;;4;2;4;7
702969;8470007029694;ALDACTONE A 25 MG 50 COMP;14;0;1;2;2;1;1;1;2;0;2;2;0;;2024;14;ALDACTONE 25 mg comprimidos recubiertos con pelicula , 50 comprimidos;PFIZER, S.L;ESPIRONOLACTONA;ALTA;;14;;3;4;3;4
654237;8470006542378;ALDOMET 250 MG 60 TABL;1;0;1;0;0;0;0;0;0;0;0;0;0;;2024;1;ALDOMET COMPRIMIDOS , 60 comprimidos;EUROMED PHARMA SPAIN, S.L.;METILDOPA;ALTA;;1;;1;0;0;0
703744;8470007037446;ALERCINA 7 COMP;6;0;1;0;0;2;0;1;0;0;0;0;2;;2024;6;;;;;;6;;1;2;1;2
703215;8470007032151;ALERGICAL CR 30 G;18;2;0;0;1;4;4;2;3;0;2;0;0;;2024;18;;;;;;18;;2;9;5;2
991885;8470009918859;ALERLISIN 10 MG 20 COMP;5;0;0;0;0;1;0;0;2;0;1;0;1;;2024;5;ALERLISIN 10MG  20 COMPRIMIDOS;MENARINI,S.A.;CETIRIZINA DIHIDROCLORURO;ALTA;;5;;0;1;2;2
831537;8470008315376;ALERLISIN SOLU 200 ML;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;ALERLISIN 1MG/ML 200ML SOLUCION ORAL;MENARINI,S.A.;CETIRIZINA DIHIDROCLORURO;ALTA;;1;;1;0;0;0
179714;8470001797148;ALFLOREX 30 CAPS;4;0;0;0;0;0;1;0;0;1;0;1;1;;2024;4;;;;;;4;;0;1;1;2
211758;8470002117587;ALFLOREX DUAL ACTION 30 CAP;4;3;1;0;0;0;0;0;0;0;0;0;0;;2024;4;;;;;;4;;4;0;0;0
197234;8470001972347;ALGAS 104COMP SABOR LIMON;1;1;0;0;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
220004;8470002200043;ALGASIV DENTADURA INFERIOR 18U;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
152836;8470001528360;ALGASIV DENTADURA INFERIOR 30U;2;0;1;0;0;0;0;0;0;1;0;0;0;;2024;2;;;;;;2;;1;0;1;0
152834;8470001528346;ALGASIV DENTADURA SUPERIOR 30U;1;0;0;0;0;0;0;0;0;0;0;1;0;;2024;1;;;;;;1;;0;0;0;1
818633;8470008186334;ALGESAL AEROSOL ESPUMA 100 G;1;0;0;1;0;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;1;0;0;0
701847;8470007018476;ALGI MABO 500 MG 12 CAPS;1;0;0;0;0;0;0;0;0;0;1;0;0;;2024;1;ALGI-MABO 500MG 12 CAPSULAS;MABO-FARMA, S.A.;METAMIZOL MAGNESICO;ALTA;;1;;0;0;0;1
656124;8470006561249;ALGI MABO 500 MG 20 CAPS;3;0;0;0;0;0;0;0;0;0;0;2;1;;2024;3;ALGI-MABO 500MG 20 CAPSULAS;MABO-FARMA, S.A.;METAMIZOL MAGNESICO;ALTA;;3;;0;0;0;3
741512;8470007415121;ALGIDOL 12 SOBR;23;4;2;2;2;1;0;0;0;2;5;1;4;;2024;23;ALGIDOL 650 mg/ 10 mg/ 500 mg GRANULADO PARA SOLUCION ORAL , 12 sobres;LABORATORIOS ERN S.A.;PARACETAMOL,ASCORBICO ACIDO,CODEINA FOSFATO HEMIHIDRATO;ALTA;;23;;8;3;2;10
770370;8470007703709;ALGIDOL 20 SOBRES;186;16;6;22;15;9;10;13;15;12;12;28;28;;2024;186;ALGIDOL 650 mg/ 10 mg/ 500 mg GRANULADO PARA SOLUCION ORAL , 20 sobres;LABORATORIOS ERN S.A.;CODEINA FOSFATO HEMIHIDRATO,PARACETAMOL,ASCORBICO ACIDO;ALTA;;186;;44;34;40;68
483982;8470004839821;ALGODON APOSAN ARROLL PURO 250;3;0;0;0;0;1;1;0;1;0;0;0;0;;2024;3;APOSAN 250 GR;COFARES (COOP.FARMAC.ESPAÑOLA);;ALTA;;3;;0;2;1;0
226597;8470002265974;ALGODON ARROLL LUSAN 100 G;2;0;1;1;0;0;0;0;0;0;0;0;0;;2024;2;;;;;;2;;2;0;0;0
454421;8470004544213;ALGODON ZIGZAG APOSAN 100 G;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;APOSAN 100 G;COFARES (COOP.FARMAC.ESPAÑOLA);;ALTA;;1;;0;1;0;0
454413;8470004544138;ALGODON ZIGZAG APOSAN 50 G;3;0;0;0;0;1;0;0;0;0;0;0;2;;2024;3;APOSAN 50 G;COFARES (COOP.FARMAC.ESPAÑOLA);;ALTA;;3;;0;1;0;2
672842;8470006728420;ALIPZA 1 MG 28 COMP;4;0;0;1;0;0;0;1;2;0;0;0;0;;2024;4;ALIPZA 1 mg comprimidos recubiertos con pelicula , 28 comprimidos;CASEN RECORDATI, S.L..;PITAVASTATINA CALCIO;ALTA;;4;;1;0;3;0
672826;8470006728260;ALIPZA 2 MG 28 COMP;16;2;3;1;3;1;2;3;0;0;0;1;0;;2024;16;ALIPZA 2 mg comprimidos recubiertos con pelicula , 28 comnprimidos;CASEN RECORDATI, S.L..;PITAVASTATINA;ALTA;;16;;6;6;3;1
203716;8470002037168;ALIVIOLAS FISIOLAX 27 COMP;1;0;0;0;1;0;0;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
203717;8470002037175;ALIVIOLAS FISIOLAX 45 COMP;2;0;1;0;0;0;0;0;0;0;1;0;0;;2024;2;;;;;;2;;1;0;0;1
204703;8470002047037;ALIVIOLAS FISIOLAX 90 COMP;9;4;0;0;0;0;0;5;0;0;0;0;0;;2024;9;;;;;;9;;4;0;5;0
724561;8470007245612;ALKERAN ASPEN 2 MG 50 COMP;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;ALKERAN 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA, 50 comprimidos;ASPEN PHARMACARE ESPAÑA, S.L.;MELFALAN;ALTA;;1;;0;1;0;0
215249;8470002152496;ALLPRESAN DIABETIC INTREP125ML;1;0;0;0;0;0;1;0;0;0;0;0;0;;2024;1;;;;;;1;;0;1;0;0
729937;8470007299370;ALMAGATO STADAPHARM 1.5G 12STI;2;0;0;0;0;0;1;0;0;1;0;0;0;;2024;2;;;;;;2;;0;1;1;0
729938;8470007299387;ALMAGATO STADAPHARM 1.5G 24STI;4;0;1;1;0;0;1;0;1;0;0;0;0;;2024;4;;;;;;4;;2;1;1;0
729755;8470007297550;ALMAGATO STADAPHARM 500MG 24CO;2;0;0;0;0;0;2;0;0;0;0;0;0;;2024;2;;;;;;2;;0;2;0;0
729756;8470007297567;ALMAGATO STADAPHARM 500MG 48CO;6;1;0;1;1;0;0;1;0;1;1;0;0;;2024;6;;;;;;6;;2;1;2;1
727355;8470007273554;ALMAX 500 MG 18 COMP MAST;30;2;1;2;2;1;2;2;3;4;4;3;4;;2024;30;;;;;;30;;5;5;9;11
711183;8470007111832;ALMAX 500 MG 24 COMP;20;1;2;3;1;0;4;4;1;1;2;1;0;;2024;20;;;;;;20;;6;5;6;3
711186;8470007111863;ALMAX 500 MG 48 COMP;26;2;3;2;2;1;2;1;4;2;4;3;0;;2024;26;;;;;;26;;7;5;7;7
727356;8470007273561;ALMAX 500 MG 54 COMP MAST;18;0;0;3;1;1;1;1;1;5;1;4;0;;2024;18;;;;;;18;;3;3;7;5
711185;8470007111856;ALMAX FORTE 1.5 G 12 SOBRES;25;3;1;3;2;1;3;0;0;4;2;2;4;;2024;25;;;;;;25;;7;6;4;8
